Description,epoch,train_loss,train_accuracy,test_accuracy
"Starting LR:0.01, L2Reg:0.001",29,0.5424157080054283,81.39999999999999,81.0
"Starting LR:0.01, L2Reg:0.001",30,0.5434996521472931,81.39999999999999,81.0
"Starting LR:0.01, L2Reg:0.001",31,0.5351261746883392,81.39999999999999,81.0
"Starting LR:0.01, L2Reg:0.001",32,0.5317769917845726,81.39999999999999,81.0
"Starting LR:0.01, L2Reg:0.001",33,0.537049515247345,81.39999999999999,81.0
"Starting LR:0.01, L2Reg:0.001",34,0.5332063952088356,81.39999999999999,81.0
"Starting LR:0.01, L2Reg:0.001",35,0.534072901904583,81.39999999999999,81.0
"Starting LR:0.01, L2Reg:0.001",36,0.5354370179772378,81.39999999999999,81.0
"Starting LR:0.01, L2Reg:0.001",37,0.5361806365847588,81.39999999999999,81.0
"Starting LR:0.01, L2Reg:0.001",38,0.530872383415699,81.39999999999999,81.0
"Starting LR:0.01, L2Reg:0.001",39,0.5380879491567612,81.39999999999999,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",40,0.5568245276808739,81.5,81.0
"Starting LR:0.01, L2Reg:0.001",41,0.5353785395622254,81.39999999999999,81.0
"Starting LR:0.01, L2Reg:0.001",42,0.5422892287373543,81.39999999999999,81.0
"Starting LR:0.01, L2Reg:0.001",43,0.5355262693762779,81.5,81.0
"Starting LR:0.01, L2Reg:0.001",44,0.5503547421097755,81.39999999999999,81.0
"Starting LR:0.01, L2Reg:0.001",45,0.5328770825266838,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",46,0.531746808886528,81.5,81.0
"Starting LR:0.01, L2Reg:0.001",47,0.5475420477986336,81.5,81.0
"Starting LR:0.01, L2Reg:0.001",48,0.52965137809515,81.5,81.0
"Starting LR:0.01, L2Reg:0.001",49,0.5385509419441223,81.5,81.0
"Starting LR:0.01, L2Reg:0.001",50,0.5409888526797295,81.5,81.0
"Starting LR:0.01, L2Reg:0.001",51,0.5303259247541428,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",52,0.5403302916884423,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",53,0.5357463985681534,81.5,81.0
"Starting LR:0.01, L2Reg:0.001",54,0.5333898690342903,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",55,0.5359938299655914,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",56,0.5240143445134163,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",57,0.5489147183299065,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",58,0.5346195158362389,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",59,0.5440097975730896,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",60,0.538864656984806,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",61,0.5398403066396713,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",62,0.5177052259445191,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",63,0.5410340324044227,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",64,0.5338338583707809,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",65,0.5303510612249375,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",66,0.5374559915065765,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",67,0.5284244808554649,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",68,0.5471707251667977,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",69,0.5333457919955253,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",70,0.5336474007368088,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",71,0.5442806589603424,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",72,0.5334797358512878,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",73,0.5426455736160278,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",74,0.5364736035466194,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",75,0.5275287806987763,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",76,0.528349252641201,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",77,0.5457111594080924,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",78,0.5220680505037307,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",79,0.5227388069033623,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",80,0.5402626010775566,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",81,0.5396715277433395,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",82,0.5345697620511055,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",83,0.5322071325778961,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",84,0.5465949043631554,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",85,0.5459156289696694,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",86,0.5319144847989082,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",87,0.542720478773117,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",88,0.5374057713150978,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",89,0.5322909155488014,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",90,0.5301279857754707,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",91,0.5365848186612129,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",92,0.5230563291907311,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",93,0.5332621800899505,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",94,0.5454891642928124,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",95,0.5384520280361176,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",96,0.5369932332634926,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",97,0.5435585922002792,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",98,0.5378100448846816,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",99,0.5343916353583336,81.5,81.10000000000001
"Starting LR:0.01, L2Reg:0.001",100,0.5397959730029106,81.5,81.10000000000001
Description,epoch,train_loss,train_accuracy,test_accuracy
"Starting LR:0.01, L2Reg:0.1",1,0.8776323187351227,76.9,77.5
"Starting LR:0.01, L2Reg:0.1",2,0.7714056098461151,78.10000000000001,78.10000000000001
"Starting LR:0.01, L2Reg:0.1",3,0.764700625538826,78.3,78.60000000000001
"Starting LR:0.01, L2Reg:0.1",4,0.7582958751916885,78.5,78.60000000000001
"Starting LR:0.01, L2Reg:0.1",5,0.7601970863342286,78.5,78.60000000000001
"Starting LR:0.01, L2Reg:0.1",6,0.7567683589458466,78.60000000000001,78.7
"Starting LR:0.01, L2Reg:0.1",7,0.7469772744178772,78.5,78.60000000000001
"Starting LR:0.01, L2Reg:0.1",8,0.7523774725198745,78.60000000000001,78.8
"Starting LR:0.01, L2Reg:0.1",9,0.736324731707573,78.2,78.3
"Starting LR:0.01, L2Reg:0.1",10,0.7479603892564773,78.60000000000001,78.9
"Starting LR:0.01, L2Reg:0.1",11,0.7555519503355026,78.7,79.0
"Starting LR:0.01, L2Reg:0.1",12,0.7549614369869232,78.3,78.60000000000001
"Starting LR:0.01, L2Reg:0.1",13,0.753312811255455,78.7,78.7
"Starting LR:0.01, L2Reg:0.1",14,0.7421197879314423,78.8,79.0
"Starting LR:0.01, L2Reg:0.1",15,0.7422410583496094,78.5,78.8
"Starting LR:0.01, L2Reg:0.1",16,0.7609722149372101,78.3,78.4
"Starting LR:0.01, L2Reg:0.1",17,0.7447755378484726,78.60000000000001,78.8
"Starting LR:0.01, L2Reg:0.1",18,0.752500970363617,78.60000000000001,78.7
"Starting LR:0.01, L2Reg:0.1",19,0.7520133024454116,78.60000000000001,78.8
"Starting LR:0.01, L2Reg:0.1",20,0.7543732875585556,78.3,78.5
"Starting LR:0.01, L2Reg:0.1",21,0.7566492438316346,78.8,78.8
"Starting LR:0.01, L2Reg:0.1",22,0.749201254248619,78.5,79.0
"Starting LR:0.01, L2Reg:0.1",23,0.7471101540327072,78.60000000000001,78.8
"Starting LR:0.01, L2Reg:0.1",24,0.7458841848373413,78.7,78.8
"Starting LR:0.01, L2Reg:0.1",25,0.7601740556955338,78.8,78.8
"Starting LR:0.01, L2Reg:0.1",26,0.7464757031202316,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",27,0.7457515227794648,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",28,0.7543491888046264,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",29,0.7403011757135392,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",30,0.7659466230869293,78.7,78.8
"Starting LR:0.01, L2Reg:0.1",31,0.7530066841840743,78.7,78.8
"Starting LR:0.01, L2Reg:0.1",32,0.7586278349161149,78.7,78.8
"Starting LR:0.01, L2Reg:0.1",33,0.742122061252594,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",34,0.7480229735374451,78.60000000000001,78.9
"Starting LR:0.01, L2Reg:0.1",35,0.7525458991527557,78.7,78.8
"Starting LR:0.01, L2Reg:0.1",36,0.7475441384315491,78.7,78.8
"Starting LR:0.01, L2Reg:0.1",37,0.7525860759615898,78.7,78.8
"Starting LR:0.01, L2Reg:0.1",38,0.7399615442752838,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",39,0.7456304210424424,78.7,78.8
"Starting LR:0.01, L2Reg:0.1",40,0.7490588414669037,78.7,78.8
"Starting LR:0.01, L2Reg:0.1",41,0.7522526985406875,78.7,78.8
"Starting LR:0.01, L2Reg:0.1",42,0.7465539574623108,78.7,78.7
"Starting LR:0.01, L2Reg:0.1",43,0.7514194142818451,78.7,78.7
"Starting LR:0.01, L2Reg:0.1",44,0.7423639267683029,78.7,78.8
"Starting LR:0.01, L2Reg:0.1",45,0.7383046877384186,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",46,0.7443964475393295,78.7,78.8
"Starting LR:0.01, L2Reg:0.1",47,0.7517495721578598,78.7,79.0
"Starting LR:0.01, L2Reg:0.1",48,0.7419829511642456,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",49,0.7543668648600579,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",50,0.7484077948331833,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",51,0.7589084017276764,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",52,0.7610593056678772,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",53,0.7463086068630218,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",54,0.749437586069107,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",55,0.7591134238243104,78.7,78.8
"Starting LR:0.01, L2Reg:0.1",56,0.7410616111755371,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",57,0.7557793575525283,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",58,0.7558643627166748,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",59,0.7436278992891312,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",60,0.7430045366287231,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",61,0.7439231908321381,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",62,0.7434491655230522,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",63,0.7386801767349244,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",64,0.7459037637710572,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",65,0.7569859141111374,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",66,0.7580637103319168,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",67,0.7564576357603073,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",68,0.7507078963518142,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",69,0.7422207534313202,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",70,0.747026405930519,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",71,0.7474704396724701,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",72,0.741378710269928,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",73,0.7494577610492706,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",74,0.7471503388881683,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",75,0.7548512589931488,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",76,0.750520224571228,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",77,0.7398443329334259,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",78,0.7554644519090652,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",79,0.7467049676179885,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",80,0.7510980701446534,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",81,0.7436636799573898,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",82,0.7586226338148117,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",83,0.7524970924854278,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",84,0.750515496134758,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",85,0.7559089213609695,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",86,0.7533249771595001,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",87,0.7469959139823914,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",88,0.7491653388738633,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",89,0.7553259229660034,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",90,0.7574748706817627,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",91,0.7502975195646286,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",92,0.7412906748056411,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",93,0.7625566184520721,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",94,0.7520001012086869,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",95,0.7559803646802902,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",96,0.743586660027504,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",97,0.7434614992141724,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",98,0.7560105293989181,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",99,0.7628520512580872,78.7,78.9
"Starting LR:0.01, L2Reg:0.1",100,0.7542265111207962,78.7,78.9
Description,epoch,train_loss,train_accuracy,test_accuracy
"Starting LR:0.01, L2Reg:1.0",1,1.6600371277332306,51.9,52.2
"Starting LR:0.01, L2Reg:1.0",2,1.6554743599891664,52.6,52.800000000000004
"Starting LR:0.01, L2Reg:1.0",3,1.655499519109726,52.400000000000006,52.800000000000004
"Starting LR:0.01, L2Reg:1.0",4,1.6646099162101746,47.9,48.4
"Starting LR:0.01, L2Reg:1.0",5,1.6489306259155274,51.2,52.0
"Starting LR:0.01, L2Reg:1.0",6,1.6613896811008453,52.1,52.5
"Starting LR:0.01, L2Reg:1.0",7,1.660572919845581,52.6,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",8,1.6747664618492126,52.7,53.1
"Starting LR:0.01, L2Reg:1.0",9,1.6490551233291626,51.6,51.9
"Starting LR:0.01, L2Reg:1.0",10,1.6655635797977448,51.800000000000004,52.2
"Starting LR:0.01, L2Reg:1.0",11,1.6551927411556244,52.6,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",12,1.6632883834838867,52.800000000000004,53.0
"Starting LR:0.01, L2Reg:1.0",13,1.6606304967403411,52.400000000000006,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",14,1.6593670642375946,52.5,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",15,1.6609394991397857,52.400000000000006,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",16,1.6538585782051087,52.1,52.5
"Starting LR:0.01, L2Reg:1.0",17,1.668260976076126,51.5,51.7
"Starting LR:0.01, L2Reg:1.0",18,1.652805460691452,50.1,50.9
"Starting LR:0.01, L2Reg:1.0",19,1.6634163916110993,49.9,50.0
"Starting LR:0.01, L2Reg:1.0",20,1.6586208486557006,50.9,51.2
"Starting LR:0.01, L2Reg:1.0",21,1.6555908954143523,48.4,49.2
"Starting LR:0.01, L2Reg:1.0",22,1.6538401520252228,52.400000000000006,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",23,1.6464098942279817,51.6,52.0
"Starting LR:0.01, L2Reg:1.0",24,1.6494333505630494,51.300000000000004,51.800000000000004
"Starting LR:0.01, L2Reg:1.0",25,1.6533917832374572,51.300000000000004,51.6
"Starting LR:0.01, L2Reg:1.0",26,1.657480432987213,52.6,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",27,1.6478431367874145,52.6,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",28,1.6641534864902496,52.6,52.800000000000004
"Starting LR:0.01, L2Reg:1.0",29,1.6566892099380492,52.7,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",30,1.6620524048805236,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",31,1.6589863789081574,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",32,1.6546073865890503,52.7,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",33,1.652192724943161,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",34,1.6608337700366973,52.6,52.800000000000004
"Starting LR:0.01, L2Reg:1.0",35,1.6562397968769074,52.7,52.800000000000004
"Starting LR:0.01, L2Reg:1.0",36,1.6646164500713347,52.6,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",37,1.6582197010517121,52.6,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",38,1.6555324947834016,52.6,53.0
"Starting LR:0.01, L2Reg:1.0",39,1.6583633887767792,52.7,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",40,1.653930835723877,52.6,52.800000000000004
"Starting LR:0.01, L2Reg:1.0",41,1.660341304540634,52.6,52.800000000000004
"Starting LR:0.01, L2Reg:1.0",42,1.664476969242096,52.6,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",43,1.6577386951446533,52.7,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",44,1.6456121122837066,52.7,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",45,1.6601709508895874,52.6,52.800000000000004
"Starting LR:0.01, L2Reg:1.0",46,1.6480124723911285,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",47,1.6570088064670563,52.6,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",48,1.6607917189598083,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",49,1.6571893668174744,52.6,53.0
"Starting LR:0.01, L2Reg:1.0",50,1.645870418548584,52.7,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",51,1.6467701995372772,52.7,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",52,1.656231529712677,52.7,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",53,1.652962168455124,52.7,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",54,1.655208067893982,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",55,1.6566626024246216,52.7,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",56,1.6547917819023132,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",57,1.6577481889724732,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",58,1.6609756815433503,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",59,1.6601616978645324,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",60,1.6621319246292114,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",61,1.657650624513626,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",62,1.6491389346122742,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",63,1.651297378540039,52.7,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",64,1.6457522177696229,52.7,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",65,1.6473107194900514,52.7,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",66,1.6644744718074798,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",67,1.6541375529766082,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",68,1.6434778988361358,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",69,1.657992079257965,52.7,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",70,1.6543324947357179,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",71,1.6593063247203828,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",72,1.6533059978485107,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",73,1.6510992383956908,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",74,1.6594979453086853,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",75,1.6422707664966583,52.7,52.900000000000006
"Starting LR:0.01, L2Reg:1.0",76,1.651445107460022,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",77,1.665075798034668,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",78,1.659062772989273,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",79,1.6668921387195588,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",80,1.662762610912323,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",81,1.657628012895584,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",82,1.6469201755523681,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",83,1.649997682571411,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",84,1.6553664672374726,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",85,1.65434494972229,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",86,1.6679030108451842,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",87,1.659381595849991,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",88,1.645655779838562,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",89,1.6541576874256134,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",90,1.6518029236793519,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",91,1.6512787961959838,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",92,1.6567731702327728,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",93,1.6547629678249358,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",94,1.6511976027488708,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",95,1.662812225818634,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",96,1.644021714925766,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",97,1.6578278565406799,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",98,1.6593671870231628,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",99,1.6581926798820497,52.7,53.0
"Starting LR:0.01, L2Reg:1.0",100,1.6613408041000366,52.7,53.0
